getpwuid_r did not find a match for uid 501
Filtering the log data using "processImagePath CONTAINS "ClaudeCodeUI""
Timestamp                       Thread     Type        Activity             PID    TTL  
2025-08-21 00:38:05.355823-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] chainPlacementsIfNecessaryFrom, from: <UIInputViewSetPlacementOffScreenDown>, to: <UIInputViewSetPlacementOffScreenDown> transition: <UIInputViewPlacementTransition: 0x60000218e760>
2025-08-21 00:38:05.355845-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] updatePlacementWithPlacement: <UIInputViewSetPlacementOffScreenDown>
2025-08-21 00:38:05.356024-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.KeyboardArbiter:Client] TX setWindowContextID:2777386684 windowState:Enabled level:5.0
    focusContext:<contextID:1784929013 sceneID:com.claudecode.ui-default>
2025-08-21 00:38:05.356269-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.KeyboardArbiter:Client] TX setWindowContextID:2777386684 windowState:Enabled level:5.0
    focusContext:<contextID:1784929013 sceneID:com.claudecode.ui-default>
2025-08-21 00:38:05.356327-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x6000035044d0>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <UIWindowScene: 0x10510c010; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: 7527E762-B4AA-4A19-B529-28EBE638079D; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.356429-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] -[_UIRemoteKeyboards prepareToMoveKeyboard:withIAV:isIAVRelevant:showing:notifyRemote:forScene:] position: {{0, 0}, {440, 0}} visible: 1; notifyRemote: 1; isMinimized: YES
2025-08-21 00:38:05.356495-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardVisualMode] Show keyboard with visual mode windowed (0)
2025-08-21 00:38:05.356523-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Setting input views: <<UIInputViewSet: 0x600003503700>; keyboard = [uninitialized]; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)>
2025-08-21 00:38:05.357270-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003513650>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.357383-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003513650>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.357458-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003513650>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.357539-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003513650>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.357663-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003513650>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.357986-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.358058-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Moving from placement: <UIInputViewSetPlacementOffScreenDown> to placement: <UIInputViewSetPlacementOffScreenDown> (currentPlacement: <UIInputViewSetPlacementOffScreenDown>)
2025-08-21 00:38:05.358089-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Change from input view set: <<UIInputViewSet: 0x600003513650>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)>
2025-08-21 00:38:05.358111-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Change to input view set: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)>
2025-08-21 00:38:05.358832-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.358922-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.358997-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.359072-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.359236-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.362409-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] -[_UIRemoteKeyboardPlaceholderView refreshPlaceholder]  refreshPlaceholder: size={440, 0} [previous size={440, 75}]
2025-08-21 00:38:05.362736-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] chainPlacementsIfNecessaryFrom, from: <UIInputViewSetPlacementOffScreenDown>, to: <UIInputViewSetPlacementOffScreenDown> transition: <UIInputViewPlacementTransition: 0x6000021dedf0>
2025-08-21 00:38:05.362754-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] updatePlacementWithPlacement: <UIInputViewSetPlacementOffScreenDown>
2025-08-21 00:38:05.362854-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] -[_UIRemoteKeyboardPlaceholderView refreshPlaceholder]  refreshPlaceholder: size={440, 0} [previous size={440, 75}]
2025-08-21 00:38:05.362963-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Setting input views: <<UIInputViewSet: 0x6000035037b0>; keyboard = [uninitialized]; usesKeyClicks = NO;  (not visible)>
2025-08-21 00:38:05.363001-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x6000035132e0>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; usesKeyClicks = NO;  (not visible)> windowScene: <UIWindowScene: 0x10510c010; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: 7527E762-B4AA-4A19-B529-28EBE638079D; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.363106-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x6000035132e0>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; usesKeyClicks = NO;  (not visible)> windowScene: <UIWindowScene: 0x10510c010; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: 7527E762-B4AA-4A19-B529-28EBE638079D; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.363201-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x6000035037b0>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; usesKeyClicks = NO;  (not visible)> windowScene: <UIWindowScene: 0x10510c010; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: 7527E762-B4AA-4A19-B529-28EBE638079D; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.363315-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Moving from placement: <UIInputViewSetPlacementOffScreenDown> to placement: <UIInputViewSetPlacementOffScreenDown> (currentPlacement: <UIInputViewSetPlacementOffScreenDown>)
2025-08-21 00:38:05.363398-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Change from input view set: <<UIInputViewSet: 0x6000035132e0>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; usesKeyClicks = NO;  (not visible)>
2025-08-21 00:38:05.363449-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Change to input view set: <<UIInputViewSet: 0x6000035037b0>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; usesKeyClicks = NO;  (not visible)>
2025-08-21 00:38:05.363589-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] -[_UIRemoteKeyboardPlaceholderView refreshPlaceholder]  refreshPlaceholder: size={440, 0} [previous size={440, 0}]
2025-08-21 00:38:05.363746-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x6000035037b0>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; usesKeyClicks = NO;  (not visible)> windowScene: <UIWindowScene: 0x10510c010; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: 7527E762-B4AA-4A19-B529-28EBE638079D; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.363898-0400 0x105dbc   Default     0x379051             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x6000035037b0>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; usesKeyClicks = NO;  (not visible)> windowScene: <UIWindowScene: 0x10510c010; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: 7527E762-B4AA-4A19-B529-28EBE638079D; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:05.365468-0400 0x106b94   Default     0x379051             82435  0    ClaudeCodeUI: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticData, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    \"en_US\",\n    en\n)}";
    LinguisticAssetType = "{(\n    Delta\n)}";
}>> final result: (
) was cached: 0, cachedOnly: 0
2025-08-21 00:38:05.365722-0400 0x106b94   Default     0x379051             82435  0    ClaudeCodeUI: (DataDeliveryServices) [com.apple.DataDeliveryServices:AutoAsset] Auto asset is not supported for query: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    \"en_US\",\n    en\n)}";
    LinguisticAssetType = "{(\n    Optional\n)}";
}>>
2025-08-21 00:38:05.365821-0400 0x106b94   Default     0x379051             82435  0    ClaudeCodeUI: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] Updated cache for query: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    \"en_US\",\n    en\n)}";
    LinguisticAssetType = "{(\n    Optional\n)}";
}>> assets: (
) was cached: 0, cachedOnly: 0
2025-08-21 00:38:05.365904-0400 0x106b94   Default     0x379051             82435  0    ClaudeCodeUI: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
